"Proportion_N","CutoffValue","N_count","Replicate","no_of_taxa","individuals_per_taxa","effective_population_size","species_birth_rate","tree_wide_sub_rate","no_of_sites","exponential_growth_rate","ado","amplification_error","sequencing_errors","Replicate.y","scSEQ_score","vcfbulk_seq_score","hapcon_seq_score","hapcon_IUPAC_seq_score","total_sites"
0.10817713964451,0.95,500276,"r1",10,5,55516,1.38338064798444e-05,1.72768752157771e-06,92492,0.000249668150031031,0.0326742897504009,0.00813104719521245,0.0485400893229526,"r1",-1,-1,-1,-1,4624600
0.10817713964451,1,500276,"r1",10,5,55516,1.38338064798444e-05,1.72768752157771e-06,92492,0.000249668150031031,0.0326742897504009,0.00813104719521245,0.0485400893229526,"r1",-1,-1,-1,-1,4624600
0.2,0,916970,"r1",10,5,55910,5.44588573593125e-05,3.19533438326452e-06,91697,0.000268703090115427,0.132942349314457,0.0744916240200226,0.0240162035726826,"r1",-1,-1,-1,-1,4584850
0.0838411289355159,0.05,384399,"r1",10,5,55910,5.44588573593125e-05,3.19533438326452e-06,91697,0.000268703090115427,0.132942349314457,0.0744916240200226,0.0240162035726826,"r1",-1,-1,-1,-1,4584850
0.0838411289355159,0.1,384399,"r1",10,5,55910,5.44588573593125e-05,3.19533438326452e-06,91697,0.000268703090115427,0.132942349314457,0.0744916240200226,0.0240162035726826,"r1",-1,-1,-1,-1,4584850
0.0838411289355159,0.15,384399,"r1",10,5,55910,5.44588573593125e-05,3.19533438326452e-06,91697,0.000268703090115427,0.132942349314457,0.0744916240200226,0.0240162035726826,"r1",-1,-1,-1,-1,4584850
0.0838411289355159,0.2,384399,"r1",10,5,55910,5.44588573593125e-05,3.19533438326452e-06,91697,0.000268703090115427,0.132942349314457,0.0744916240200226,0.0240162035726826,"r1",-1,-1,-1,-1,4584850
0.0161909331821106,0.25,74233,"r1",10,5,55910,5.44588573593125e-05,3.19533438326452e-06,91697,0.000268703090115427,0.132942349314457,0.0744916240200226,0.0240162035726826,"r1",-1,-1,-1,-1,4584850
0.0161909331821106,0.3,74233,"r1",10,5,55910,5.44588573593125e-05,3.19533438326452e-06,91697,0.000268703090115427,0.132942349314457,0.0744916240200226,0.0240162035726826,"r1",-1,-1,-1,-1,4584850
0.0161909331821106,0.35,74233,"r1",10,5,55910,5.44588573593125e-05,3.19533438326452e-06,91697,0.000268703090115427,0.132942349314457,0.0744916240200226,0.0240162035726826,"r1",-1,-1,-1,-1,4584850
0.0161909331821106,0.4,74233,"r1",10,5,55910,5.44588573593125e-05,3.19533438326452e-06,91697,0.000268703090115427,0.132942349314457,0.0744916240200226,0.0240162035726826,"r1",-1,-1,-1,-1,4584850
0.0394320424877586,0.45,180790,"r1",10,5,55910,5.44588573593125e-05,3.19533438326452e-06,91697,0.000268703090115427,0.132942349314457,0.0744916240200226,0.0240162035726826,"r1",-1,-1,-1,-1,4584850
0.0394320424877586,0.5,180790,"r1",10,5,55910,5.44588573593125e-05,3.19533438326452e-06,91697,0.000268703090115427,0.132942349314457,0.0744916240200226,0.0240162035726826,"r1",-1,-1,-1,-1,4584850
0.0394320424877586,0.55,180790,"r1",10,5,55910,5.44588573593125e-05,3.19533438326452e-06,91697,0.000268703090115427,0.132942349314457,0.0744916240200226,0.0240162035726826,"r1",-1,-1,-1,-1,4584850
0.0394320424877586,0.6,180790,"r1",10,5,55910,5.44588573593125e-05,3.19533438326452e-06,91697,0.000268703090115427,0.132942349314457,0.0744916240200226,0.0240162035726826,"r1",-1,-1,-1,-1,4584850
0.10048987425979,0.65,460731,"r1",10,5,55910,5.44588573593125e-05,3.19533438326452e-06,91697,0.000268703090115427,0.132942349314457,0.0744916240200226,0.0240162035726826,"r1",-1,-1,-1,-1,4584850
0.10048987425979,0.7,460731,"r1",10,5,55910,5.44588573593125e-05,3.19533438326452e-06,91697,0.000268703090115427,0.132942349314457,0.0744916240200226,0.0240162035726826,"r1",-1,-1,-1,-1,4584850
0.10048987425979,0.75,460731,"r1",10,5,55910,5.44588573593125e-05,3.19533438326452e-06,91697,0.000268703090115427,0.132942349314457,0.0744916240200226,0.0240162035726826,"r1",-1,-1,-1,-1,4584850
0.10048987425979,0.8,460731,"r1",10,5,55910,5.44588573593125e-05,3.19533438326452e-06,91697,0.000268703090115427,0.132942349314457,0.0744916240200226,0.0240162035726826,"r1",-1,-1,-1,-1,4584850
0.157742347077876,0.85,723225,"r1",10,5,55910,5.44588573593125e-05,3.19533438326452e-06,91697,0.000268703090115427,0.132942349314457,0.0744916240200226,0.0240162035726826,"r1",-1,-1,-1,-1,4584850
0.157742347077876,0.9,723225,"r1",10,5,55910,5.44588573593125e-05,3.19533438326452e-06,91697,0.000268703090115427,0.132942349314457,0.0744916240200226,0.0240162035726826,"r1",-1,-1,-1,-1,4584850
0.157742347077876,0.95,723225,"r1",10,5,55910,5.44588573593125e-05,3.19533438326452e-06,91697,0.000268703090115427,0.132942349314457,0.0744916240200226,0.0240162035726826,"r1",-1,-1,-1,-1,4584850
0.157742347077876,1,723225,"r1",10,5,55910,5.44588573593125e-05,3.19533438326452e-06,91697,0.000268703090115427,0.132942349314457,0.0744916240200226,0.0240162035726826,"r1",-1,-1,-1,-1,4584850
0.2,0,1051578,"r1",11,5,56541,3.85370252225074e-05,8.9409613525368e-06,95598,0.000968235608232359,0.0644732791078277,0.0180494146482146,0.0463503845779342,"r1",-1,-1,-1,-1,5257890
0.137447531234012,0.05,722684,"r1",11,5,56541,3.85370252225074e-05,8.9409613525368e-06,95598,0.000968235608232359,0.0644732791078277,0.0180494146482146,0.0463503845779342,"r1",-1,-1,-1,-1,5257890
0.137447531234012,0.1,722684,"r1",11,5,56541,3.85370252225074e-05,8.9409613525368e-06,95598,0.000968235608232359,0.0644732791078277,0.0180494146482146,0.0463503845779342,"r1",-1,-1,-1,-1,5257890
0.137447531234012,0.15,722684,"r1",11,5,56541,3.85370252225074e-05,8.9409613525368e-06,95598,0.000968235608232359,0.0644732791078277,0.0180494146482146,0.0463503845779342,"r1",-1,-1,-1,-1,5257890
0.137447531234012,0.2,722684,"r1",11,5,56541,3.85370252225074e-05,8.9409613525368e-06,95598,0.000968235608232359,0.0644732791078277,0.0180494146482146,0.0463503845779342,"r1",-1,-1,-1,-1,5257890
0.0408633501271423,0.25,214855,"r1",11,5,56541,3.85370252225074e-05,8.9409613525368e-06,95598,0.000968235608232359,0.0644732791078277,0.0180494146482146,0.0463503845779342,"r1",-1,-1,-1,-1,5257890
0.0408633501271423,0.3,214855,"r1",11,5,56541,3.85370252225074e-05,8.9409613525368e-06,95598,0.000968235608232359,0.0644732791078277,0.0180494146482146,0.0463503845779342,"r1",-1,-1,-1,-1,5257890
0.0408633501271423,0.35,214855,"r1",11,5,56541,3.85370252225074e-05,8.9409613525368e-06,95598,0.000968235608232359,0.0644732791078277,0.0180494146482146,0.0463503845779342,"r1",-1,-1,-1,-1,5257890
0.0408633501271423,0.4,214855,"r1",11,5,56541,3.85370252225074e-05,8.9409613525368e-06,95598,0.000968235608232359,0.0644732791078277,0.0180494146482146,0.0463503845779342,"r1",-1,-1,-1,-1,5257890
0.0734886047444888,0.45,386395,"r1",11,5,56541,3.85370252225074e-05,8.9409613525368e-06,95598,0.000968235608232359,0.0644732791078277,0.0180494146482146,0.0463503845779342,"r1",-1,-1,-1,-1,5257890
0.0734886047444888,0.5,386395,"r1",11,5,56541,3.85370252225074e-05,8.9409613525368e-06,95598,0.000968235608232359,0.0644732791078277,0.0180494146482146,0.0463503845779342,"r1",-1,-1,-1,-1,5257890
0.0734886047444888,0.55,386395,"r1",11,5,56541,3.85370252225074e-05,8.9409613525368e-06,95598,0.000968235608232359,0.0644732791078277,0.0180494146482146,0.0463503845779342,"r1",-1,-1,-1,-1,5257890
0.0734886047444888,0.6,386395,"r1",11,5,56541,3.85370252225074e-05,8.9409613525368e-06,95598,0.000968235608232359,0.0644732791078277,0.0180494146482146,0.0463503845779342,"r1",-1,-1,-1,-1,5257890
0.149364859287661,0.65,785344,"r1",11,5,56541,3.85370252225074e-05,8.9409613525368e-06,95598,0.000968235608232359,0.0644732791078277,0.0180494146482146,0.0463503845779342,"r1",-1,-1,-1,-1,5257890
0.149364859287661,0.7,785344,"r1",11,5,56541,3.85370252225074e-05,8.9409613525368e-06,95598,0.000968235608232359,0.0644732791078277,0.0180494146482146,0.0463503845779342,"r1",-1,-1,-1,-1,5257890
0.149364859287661,0.75,785344,"r1",11,5,56541,3.85370252225074e-05,8.9409613525368e-06,95598,0.000968235608232359,0.0644732791078277,0.0180494146482146,0.0463503845779342,"r1",-1,-1,-1,-1,5257890
0.149364859287661,0.8,785344,"r1",11,5,56541,3.85370252225074e-05,8.9409613525368e-06,95598,0.000968235608232359,0.0644732791078277,0.0180494146482146,0.0463503845779342,"r1",-1,-1,-1,-1,5257890
0.182372016150965,0.85,958892,"r1",11,5,56541,3.85370252225074e-05,8.9409613525368e-06,95598,0.000968235608232359,0.0644732791078277,0.0180494146482146,0.0463503845779342,"r1",-1,-1,-1,-1,5257890
0.182372016150965,0.9,958892,"r1",11,5,56541,3.85370252225074e-05,8.9409613525368e-06,95598,0.000968235608232359,0.0644732791078277,0.0180494146482146,0.0463503845779342,"r1",-1,-1,-1,-1,5257890
0.182372016150965,0.95,958892,"r1",11,5,56541,3.85370252225074e-05,8.9409613525368e-06,95598,0.000968235608232359,0.0644732791078277,0.0180494146482146,0.0463503845779342,"r1",-1,-1,-1,-1,5257890
0.182372016150965,1,958892,"r1",11,5,56541,3.85370252225074e-05,8.9409613525368e-06,95598,0.000968235608232359,0.0644732791078277,0.0180494146482146,0.0463503845779342,"r1",-1,-1,-1,-1,5257890
0.166666666666667,0,578774,"r1",7,6,57244,7.74510741565378e-05,7.99657657832779e-06,82682,0.000827203276999446,0.118351599559654,0.0978645781574713,0.0273969716352294,"r1",-1,-1,-1,-1,3472644
0.108750565851265,0.05,377652,"r1",7,6,57244,7.74510741565378e-05,7.99657657832779e-06,82682,0.000827203276999446,0.118351599559654,0.0978645781574713,0.0273969716352294,"r1",-1,-1,-1,-1,3472644
0.108750565851265,0.1,377652,"r1",7,6,57244,7.74510741565378e-05,7.99657657832779e-06,82682,0.000827203276999446,0.118351599559654,0.0978645781574713,0.0273969716352294,"r1",-1,-1,-1,-1,3472644
0.108750565851265,0.15,377652,"r1",7,6,57244,7.74510741565378e-05,7.99657657832779e-06,82682,0.000827203276999446,0.118351599559654,0.0978645781574713,0.0273969716352294,"r1",-1,-1,-1,-1,3472644
0.0402298651978147,0.2,139704,"r1",7,6,57244,7.74510741565378e-05,7.99657657832779e-06,82682,0.000827203276999446,0.118351599559654,0.0978645781574713,0.0273969716352294,"r1",-1,-1,-1,-1,3472644
0.0402298651978147,0.25,139704,"r1",7,6,57244,7.74510741565378e-05,7.99657657832779e-06,82682,0.000827203276999446,0.118351599559654,0.0978645781574713,0.0273969716352294,"r1",-1,-1,-1,-1,3472644
0.0402298651978147,0.3,139704,"r1",7,6,57244,7.74510741565378e-05,7.99657657832779e-06,82682,0.000827203276999446,0.118351599559654,0.0978645781574713,0.0273969716352294,"r1",-1,-1,-1,-1,3472644
0.0327306801388222,0.35,113662,"r1",7,6,57244,7.74510741565378e-05,7.99657657832779e-06,82682,0.000827203276999446,0.118351599559654,0.0978645781574713,0.0273969716352294,"r1",-1,-1,-1,-1,3472644
0.0327306801388222,0.4,113662,"r1",7,6,57244,7.74510741565378e-05,7.99657657832779e-06,82682,0.000827203276999446,0.118351599559654,0.0978645781574713,0.0273969716352294,"r1",-1,-1,-1,-1,3472644
0.0327306801388222,0.45,113662,"r1",7,6,57244,7.74510741565378e-05,7.99657657832779e-06,82682,0.000827203276999446,0.118351599559654,0.0978645781574713,0.0273969716352294,"r1",-1,-1,-1,-1,3472644
0.0327306801388222,0.5,113662,"r1",7,6,57244,7.74510741565378e-05,7.99657657832779e-06,82682,0.000827203276999446,0.118351599559654,0.0978645781574713,0.0273969716352294,"r1",-1,-1,-1,-1,3472644
0.0913013254453955,0.55,317057,"r1",7,6,57244,7.74510741565378e-05,7.99657657832779e-06,82682,0.000827203276999446,0.118351599559654,0.0978645781574713,0.0273969716352294,"r1",-1,-1,-1,-1,3472644
0.0913013254453955,0.6,317057,"r1",7,6,57244,7.74510741565378e-05,7.99657657832779e-06,82682,0.000827203276999446,0.118351599559654,0.0978645781574713,0.0273969716352294,"r1",-1,-1,-1,-1,3472644
0.0913013254453955,0.65,317057,"r1",7,6,57244,7.74510741565378e-05,7.99657657832779e-06,82682,0.000827203276999446,0.118351599559654,0.0978645781574713,0.0273969716352294,"r1",-1,-1,-1,-1,3472644
0.132543675654631,0.7,460277,"r1",7,6,57244,7.74510741565378e-05,7.99657657832779e-06,82682,0.000827203276999446,0.118351599559654,0.0978645781574713,0.0273969716352294,"r1",-1,-1,-1,-1,3472644
0.132543675654631,0.75,460277,"r1",7,6,57244,7.74510741565378e-05,7.99657657832779e-06,82682,0.000827203276999446,0.118351599559654,0.0978645781574713,0.0273969716352294,"r1",-1,-1,-1,-1,3472644
0.132543675654631,0.8,460277,"r1",7,6,57244,7.74510741565378e-05,7.99657657832779e-06,82682,0.000827203276999446,0.118351599559654,0.0978645781574713,0.0273969716352294,"r1",-1,-1,-1,-1,3472644
0.152776961876887,0.85,530540,"r1",7,6,57244,7.74510741565378e-05,7.99657657832779e-06,82682,0.000827203276999446,0.118351599559654,0.0978645781574713,0.0273969716352294,"r1",-1,-1,-1,-1,3472644
0.152776961876887,0.9,530540,"r1",7,6,57244,7.74510741565378e-05,7.99657657832779e-06,82682,0.000827203276999446,0.118351599559654,0.0978645781574713,0.0273969716352294,"r1",-1,-1,-1,-1,3472644
0.152776961876887,0.95,530540,"r1",7,6,57244,7.74510741565378e-05,7.99657657832779e-06,82682,0.000827203276999446,0.118351599559654,0.0978645781574713,0.0273969716352294,"r1",-1,-1,-1,-1,3472644
0.152776961876887,1,530540,"r1",7,6,57244,7.74510741565378e-05,7.99657657832779e-06,82682,0.000827203276999446,0.118351599559654,0.0978645781574713,0.0273969716352294,"r1",-1,-1,-1,-1,3472644
0.142857142857143,0,743080,"r1",10,7,57508,2.32964876829032e-05,5.18573452551564e-06,74308,0.00063839411216263,0.0507428179932758,0.0131047160841839,0.0484300637536799,"r1",-1,-1,-1,-1,5201560
0.059519644106768,0.05,309595,"r1",10,7,57508,2.32964876829032e-05,5.18573452551564e-06,74308,0.00063839411216263,0.0507428179932758,0.0131047160841839,0.0484300637536799,"r1",-1,-1,-1,-1,5201560
0.059519644106768,0.1,309595,"r1",10,7,57508,2.32964876829032e-05,5.18573452551564e-06,74308,0.00063839411216263,0.0507428179932758,0.0131047160841839,0.0484300637536799,"r1",-1,-1,-1,-1,5201560
0.0222983105068479,0.15,115986,"r1",10,7,57508,2.32964876829032e-05,5.18573452551564e-06,74308,0.00063839411216263,0.0507428179932758,0.0131047160841839,0.0484300637536799,"r1",-1,-1,-1,-1,5201560
0.0222983105068479,0.2,115986,"r1",10,7,57508,2.32964876829032e-05,5.18573452551564e-06,74308,0.00063839411216263,0.0507428179932758,0.0131047160841839,0.0484300637536799,"r1",-1,-1,-1,-1,5201560
0.0222983105068479,0.25,115986,"r1",10,7,57508,2.32964876829032e-05,5.18573452551564e-06,74308,0.00063839411216263,0.0507428179932758,0.0131047160841839,0.0484300637536799,"r1",-1,-1,-1,-1,5201560
0.00677412160967094,0.3,35236,"r1",10,7,57508,2.32964876829032e-05,5.18573452551564e-06,74308,0.00063839411216263,0.0507428179932758,0.0131047160841839,0.0484300637536799,"r1",-1,-1,-1,-1,5201560
0.00677412160967094,0.35,35236,"r1",10,7,57508,2.32964876829032e-05,5.18573452551564e-06,74308,0.00063839411216263,0.0507428179932758,0.0131047160841839,0.0484300637536799,"r1",-1,-1,-1,-1,5201560
0.00677412160967094,0.4,35236,"r1",10,7,57508,2.32964876829032e-05,5.18573452551564e-06,74308,0.00063839411216263,0.0507428179932758,0.0131047160841839,0.0484300637536799,"r1",-1,-1,-1,-1,5201560
0.0231249855812487,0.45,120286,"r1",10,7,57508,2.32964876829032e-05,5.18573452551564e-06,74308,0.00063839411216263,0.0507428179932758,0.0131047160841839,0.0484300637536799,"r1",-1,-1,-1,-1,5201560
0.0231249855812487,0.5,120286,"r1",10,7,57508,2.32964876829032e-05,5.18573452551564e-06,74308,0.00063839411216263,0.0507428179932758,0.0131047160841839,0.0484300637536799,"r1",-1,-1,-1,-1,5201560
0.0231249855812487,0.55,120286,"r1",10,7,57508,2.32964876829032e-05,5.18573452551564e-06,74308,0.00063839411216263,0.0507428179932758,0.0131047160841839,0.0484300637536799,"r1",-1,-1,-1,-1,5201560
0.0559316820338514,0.6,290932,"r1",10,7,57508,2.32964876829032e-05,5.18573452551564e-06,74308,0.00063839411216263,0.0507428179932758,0.0131047160841839,0.0484300637536799,"r1",-1,-1,-1,-1,5201560
0.0559316820338514,0.65,290932,"r1",10,7,57508,2.32964876829032e-05,5.18573452551564e-06,74308,0.00063839411216263,0.0507428179932758,0.0131047160841839,0.0484300637536799,"r1",-1,-1,-1,-1,5201560
0.0559316820338514,0.7,290932,"r1",10,7,57508,2.32964876829032e-05,5.18573452551564e-06,74308,0.00063839411216263,0.0507428179932758,0.0131047160841839,0.0484300637536799,"r1",-1,-1,-1,-1,5201560
0.0871573143441583,0.75,453354,"r1",10,7,57508,2.32964876829032e-05,5.18573452551564e-06,74308,0.00063839411216263,0.0507428179932758,0.0131047160841839,0.0484300637536799,"r1",-1,-1,-1,-1,5201560
0.0871573143441583,0.8,453354,"r1",10,7,57508,2.32964876829032e-05,5.18573452551564e-06,74308,0.00063839411216263,0.0507428179932758,0.0131047160841839,0.0484300637536799,"r1",-1,-1,-1,-1,5201560
0.0871573143441583,0.85,453354,"r1",10,7,57508,2.32964876829032e-05,5.18573452551564e-06,74308,0.00063839411216263,0.0507428179932758,0.0131047160841839,0.0484300637536799,"r1",-1,-1,-1,-1,5201560
0.11183433431509,0.9,581713,"r1",10,7,57508,2.32964876829032e-05,5.18573452551564e-06,74308,0.00063839411216263,0.0507428179932758,0.0131047160841839,0.0484300637536799,"r1",-1,-1,-1,-1,5201560
0.11183433431509,0.95,581713,"r1",10,7,57508,2.32964876829032e-05,5.18573452551564e-06,74308,0.00063839411216263,0.0507428179932758,0.0131047160841839,0.0484300637536799,"r1",-1,-1,-1,-1,5201560
0.11183433431509,1,581713,"r1",10,7,57508,2.32964876829032e-05,5.18573452551564e-06,74308,0.00063839411216263,0.0507428179932758,0.0131047160841839,0.0484300637536799,"r1",-1,-1,-1,-1,5201560
0.2,0,1069640,"r1",11,5,57993,8.40110398708269e-05,7.41069027098711e-08,97240,0.000447416762875114,0.18799737661751,0.0361805860671424,6.14936745259911e-05,"r1",-1,-1,-1,-1,5348200
0.00974739164578737,0.05,52131,"r1",11,5,57993,8.40110398708269e-05,7.41069027098711e-08,97240,0.000447416762875114,0.18799737661751,0.0361805860671424,6.14936745259911e-05,"r1",-1,-1,-1,-1,5348200
0.00974739164578737,0.1,52131,"r1",11,5,57993,8.40110398708269e-05,7.41069027098711e-08,97240,0.000447416762875114,0.18799737661751,0.0361805860671424,6.14936745259911e-05,"r1",-1,-1,-1,-1,5348200
0.00974739164578737,0.15,52131,"r1",11,5,57993,8.40110398708269e-05,7.41069027098711e-08,97240,0.000447416762875114,0.18799737661751,0.0361805860671424,6.14936745259911e-05,"r1",-1,-1,-1,-1,5348200
0.00974739164578737,0.2,52131,"r1",11,5,57993,8.40110398708269e-05,7.41069027098711e-08,97240,0.000447416762875114,0.18799737661751,0.0361805860671424,6.14936745259911e-05,"r1",-1,-1,-1,-1,5348200
0.000215212594891739,0.25,1151,"r1",11,5,57993,8.40110398708269e-05,7.41069027098711e-08,97240,0.000447416762875114,0.18799737661751,0.0361805860671424,6.14936745259911e-05,"r1",-1,-1,-1,-1,5348200
0.000215212594891739,0.3,1151,"r1",11,5,57993,8.40110398708269e-05,7.41069027098711e-08,97240,0.000447416762875114,0.18799737661751,0.0361805860671424,6.14936745259911e-05,"r1",-1,-1,-1,-1,5348200
0.000215212594891739,0.35,1151,"r1",11,5,57993,8.40110398708269e-05,7.41069027098711e-08,97240,0.000447416762875114,0.18799737661751,0.0361805860671424,6.14936745259911e-05,"r1",-1,-1,-1,-1,5348200
0.000215212594891739,0.4,1151,"r1",11,5,57993,8.40110398708269e-05,7.41069027098711e-08,97240,0.000447416762875114,0.18799737661751,0.0361805860671424,6.14936745259911e-05,"r1",-1,-1,-1,-1,5348200
0.000775027111925508,0.45,4145,"r1",11,5,57993,8.40110398708269e-05,7.41069027098711e-08,97240,0.000447416762875114,0.18799737661751,0.0361805860671424,6.14936745259911e-05,"r1",-1,-1,-1,-1,5348200
0.000775027111925508,0.5,4145,"r1",11,5,57993,8.40110398708269e-05,7.41069027098711e-08,97240,0.000447416762875114,0.18799737661751,0.0361805860671424,6.14936745259911e-05,"r1",-1,-1,-1,-1,5348200
0.000775027111925508,0.55,4145,"r1",11,5,57993,8.40110398708269e-05,7.41069027098711e-08,97240,0.000447416762875114,0.18799737661751,0.0361805860671424,6.14936745259911e-05,"r1",-1,-1,-1,-1,5348200
0.000775027111925508,0.6,4145,"r1",11,5,57993,8.40110398708269e-05,7.41069027098711e-08,97240,0.000447416762875114,0.18799737661751,0.0361805860671424,6.14936745259911e-05,"r1",-1,-1,-1,-1,5348200
0.00552204480011967,0.65,29533,"r1",11,5,57993,8.40110398708269e-05,7.41069027098711e-08,97240,0.000447416762875114,0.18799737661751,0.0361805860671424,6.14936745259911e-05,"r1",-1,-1,-1,-1,5348200
0.00552204480011967,0.7,29533,"r1",11,5,57993,8.40110398708269e-05,7.41069027098711e-08,97240,0.000447416762875114,0.18799737661751,0.0361805860671424,6.14936745259911e-05,"r1",-1,-1,-1,-1,5348200
0.00552204480011967,0.75,29533,"r1",11,5,57993,8.40110398708269e-05,7.41069027098711e-08,97240,0.000447416762875114,0.18799737661751,0.0361805860671424,6.14936745259911e-05,"r1",-1,-1,-1,-1,5348200
0.00552204480011967,0.8,29533,"r1",11,5,57993,8.40110398708269e-05,7.41069027098711e-08,97240,0.000447416762875114,0.18799737661751,0.0361805860671424,6.14936745259911e-05,"r1",-1,-1,-1,-1,5348200
0.0191288657866198,0.85,102305,"r1",11,5,57993,8.40110398708269e-05,7.41069027098711e-08,97240,0.000447416762875114,0.18799737661751,0.0361805860671424,6.14936745259911e-05,"r1",-1,-1,-1,-1,5348200
0.0191288657866198,0.9,102305,"r1",11,5,57993,8.40110398708269e-05,7.41069027098711e-08,97240,0.000447416762875114,0.18799737661751,0.0361805860671424,6.14936745259911e-05,"r1",-1,-1,-1,-1,5348200
0.0191288657866198,0.95,102305,"r1",11,5,57993,8.40110398708269e-05,7.41069027098711e-08,97240,0.000447416762875114,0.18799737661751,0.0361805860671424,6.14936745259911e-05,"r1",-1,-1,-1,-1,5348200
0.0191288657866198,1,102305,"r1",11,5,57993,8.40110398708269e-05,7.41069027098711e-08,97240,0.000447416762875114,0.18799737661751,0.0361805860671424,6.14936745259911e-05,"r1",-1,-1,-1,-1,5348200
0.166666666666667,0,185794,"r1",7,6,58295,6.8512876417504e-05,3.82961558277094e-06,26542,0.00074071861821838,0.0246379174587782,0.0507271196538745,0.010213965496514,"r1",-1,-1,-1,-1,1114764
0.0623414462612714,0.05,69496,"r1",7,6,58295,6.8512876417504e-05,3.82961558277094e-06,26542,0.00074071861821838,0.0246379174587782,0.0507271196538745,0.010213965496514,"r1",-1,-1,-1,-1,1114764
0.0623414462612714,0.1,69496,"r1",7,6,58295,6.8512876417504e-05,3.82961558277094e-06,26542,0.00074071861821838,0.0246379174587782,0.0507271196538745,0.010213965496514,"r1",-1,-1,-1,-1,1114764
0.0623414462612714,0.15,69496,"r1",7,6,58295,6.8512876417504e-05,3.82961558277094e-06,26542,0.00074071861821838,0.0246379174587782,0.0507271196538745,0.010213965496514,"r1",-1,-1,-1,-1,1114764
0.0154696420049445,0.2,17245,"r1",7,6,58295,6.8512876417504e-05,3.82961558277094e-06,26542,0.00074071861821838,0.0246379174587782,0.0507271196538745,0.010213965496514,"r1",-1,-1,-1,-1,1114764
0.0154696420049445,0.25,17245,"r1",7,6,58295,6.8512876417504e-05,3.82961558277094e-06,26542,0.00074071861821838,0.0246379174587782,0.0507271196538745,0.010213965496514,"r1",-1,-1,-1,-1,1114764
0.0154696420049445,0.3,17245,"r1",7,6,58295,6.8512876417504e-05,3.82961558277094e-06,26542,0.00074071861821838,0.0246379174587782,0.0507271196538745,0.010213965496514,"r1",-1,-1,-1,-1,1114764
0.00988191222536788,0.35,11016,"r1",7,6,58295,6.8512876417504e-05,3.82961558277094e-06,26542,0.00074071861821838,0.0246379174587782,0.0507271196538745,0.010213965496514,"r1",-1,-1,-1,-1,1114764
0.00988191222536788,0.4,11016,"r1",7,6,58295,6.8512876417504e-05,3.82961558277094e-06,26542,0.00074071861821838,0.0246379174587782,0.0507271196538745,0.010213965496514,"r1",-1,-1,-1,-1,1114764
0.00988191222536788,0.45,11016,"r1",7,6,58295,6.8512876417504e-05,3.82961558277094e-06,26542,0.00074071861821838,0.0246379174587782,0.0507271196538745,0.010213965496514,"r1",-1,-1,-1,-1,1114764
0.00988191222536788,0.5,11016,"r1",7,6,58295,6.8512876417504e-05,3.82961558277094e-06,26542,0.00074071861821838,0.0246379174587782,0.0507271196538745,0.010213965496514,"r1",-1,-1,-1,-1,1114764
0.0405556691819973,0.55,45210,"r1",7,6,58295,6.8512876417504e-05,3.82961558277094e-06,26542,0.00074071861821838,0.0246379174587782,0.0507271196538745,0.010213965496514,"r1",-1,-1,-1,-1,1114764
0.0405556691819973,0.6,45210,"r1",7,6,58295,6.8512876417504e-05,3.82961558277094e-06,26542,0.00074071861821838,0.0246379174587782,0.0507271196538745,0.010213965496514,"r1",-1,-1,-1,-1,1114764
0.0405556691819973,0.65,45210,"r1",7,6,58295,6.8512876417504e-05,3.82961558277094e-06,26542,0.00074071861821838,0.0246379174587782,0.0507271196538745,0.010213965496514,"r1",-1,-1,-1,-1,1114764
0.0906389155013976,0.7,101041,"r1",7,6,58295,6.8512876417504e-05,3.82961558277094e-06,26542,0.00074071861821838,0.0246379174587782,0.0507271196538745,0.010213965496514,"r1",-1,-1,-1,-1,1114764
0.0906389155013976,0.75,101041,"r1",7,6,58295,6.8512876417504e-05,3.82961558277094e-06,26542,0.00074071861821838,0.0246379174587782,0.0507271196538745,0.010213965496514,"r1",-1,-1,-1,-1,1114764
0.0906389155013976,0.8,101041,"r1",7,6,58295,6.8512876417504e-05,3.82961558277094e-06,26542,0.00074071861821838,0.0246379174587782,0.0507271196538745,0.010213965496514,"r1",-1,-1,-1,-1,1114764
0.130788220645805,0.85,145798,"r1",7,6,58295,6.8512876417504e-05,3.82961558277094e-06,26542,0.00074071861821838,0.0246379174587782,0.0507271196538745,0.010213965496514,"r1",-1,-1,-1,-1,1114764
0.130788220645805,0.9,145798,"r1",7,6,58295,6.8512876417504e-05,3.82961558277094e-06,26542,0.00074071861821838,0.0246379174587782,0.0507271196538745,0.010213965496514,"r1",-1,-1,-1,-1,1114764
0.130788220645805,0.95,145798,"r1",7,6,58295,6.8512876417504e-05,3.82961558277094e-06,26542,0.00074071861821838,0.0246379174587782,0.0507271196538745,0.010213965496514,"r1",-1,-1,-1,-1,1114764
0.130788220645805,1,145798,"r1",7,6,58295,6.8512876417504e-05,3.82961558277094e-06,26542,0.00074071861821838,0.0246379174587782,0.0507271196538745,0.010213965496514,"r1",-1,-1,-1,-1,1114764
0.142857142857143,0,105987,"r1",7,7,58656,6.53770070690918e-06,7.10459297167894e-07,15141,0.000501606965075002,0.0265497462453786,0.0786318169201154,0.0422085919296951,"r1",-1,-1,-1,-1,741909
