"Proportion_N","CutoffValue","N_count","Replicate","no_of_taxa","individuals_per_taxa","effective_population_size","species_birth_rate","tree_wide_sub_rate","no_of_sites","exponential_growth_rate","ado","amplification_error","sequencing_errors","Replicate.y","scSEQ_score","hapcon_seq_score","vcfbulk_seq_score"
4.40563385201097,"0.1",252271,"r1",10,7,29339,6.52746135231457e-07,3.74927601788847e-06,57261,0.000668767962495866,0.117996957614552,0.0859728009310993,0.0311088243370177,"r1",-1,-1,-1
1.80003842056548,"0.15",103072,"r1",10,7,29339,6.52746135231457e-07,3.74927601788847e-06,57261,0.000668767962495866,0.117996957614552,0.0859728009310993,0.0311088243370177,"r1",-1,-1,-1
1.80003842056548,"0.2",103072,"r1",10,7,29339,6.52746135231457e-07,3.74927601788847e-06,57261,0.000668767962495866,0.117996957614552,0.0859728009310993,0.0311088243370177,"r1",-1,-1,-1
1.80003842056548,"0.25",103072,"r1",10,7,29339,6.52746135231457e-07,3.74927601788847e-06,57261,0.000668767962495866,0.117996957614552,0.0859728009310993,0.0311088243370177,"r1",-1,-1,-1
0.527566755732523,"0.3",30209,"r1",10,7,29339,6.52746135231457e-07,3.74927601788847e-06,57261,0.000668767962495866,0.117996957614552,0.0859728009310993,0.0311088243370177,"r1",-1,-1,-1
0.527566755732523,"0.35",30209,"r1",10,7,29339,6.52746135231457e-07,3.74927601788847e-06,57261,0.000668767962495866,0.117996957614552,0.0859728009310993,0.0311088243370177,"r1",-1,-1,-1
0.527566755732523,"0.4",30209,"r1",10,7,29339,6.52746135231457e-07,3.74927601788847e-06,57261,0.000668767962495866,0.117996957614552,0.0859728009310993,0.0311088243370177,"r1",-1,-1,-1
1.44635965142069,"0.45",82820,"r1",10,7,29339,6.52746135231457e-07,3.74927601788847e-06,57261,0.000668767962495866,0.117996957614552,0.0859728009310993,0.0311088243370177,"r1",-1,-1,-1
1.44635965142069,"0.5",82820,"r1",10,7,29339,6.52746135231457e-07,3.74927601788847e-06,57261,0.000668767962495866,0.117996957614552,0.0859728009310993,0.0311088243370177,"r1",-1,-1,-1
1.44635965142069,"0.55",82820,"r1",10,7,29339,6.52746135231457e-07,3.74927601788847e-06,57261,0.000668767962495866,0.117996957614552,0.0859728009310993,0.0311088243370177,"r1",-1,-1,-1
3.67869928921954,"0.6",210646,"r1",10,7,29339,6.52746135231457e-07,3.74927601788847e-06,57261,0.000668767962495866,0.117996957614552,0.0859728009310993,0.0311088243370177,"r1",-1,-1,-1
3.67869928921954,"0.65",210646,"r1",10,7,29339,6.52746135231457e-07,3.74927601788847e-06,57261,0.000668767962495866,0.117996957614552,0.0859728009310993,0.0311088243370177,"r1",-1,-1,-1
3.67869928921954,"0.7",210646,"r1",10,7,29339,6.52746135231457e-07,3.74927601788847e-06,57261,0.000668767962495866,0.117996957614552,0.0859728009310993,0.0311088243370177,"r1",-1,-1,-1
6.19067078814551,"0.75",354484,"r1",10,7,29339,6.52746135231457e-07,3.74927601788847e-06,57261,0.000668767962495866,0.117996957614552,0.0859728009310993,0.0311088243370177,"r1",-1,-1,-1
6.19067078814551,"0.8",354484,"r1",10,7,29339,6.52746135231457e-07,3.74927601788847e-06,57261,0.000668767962495866,0.117996957614552,0.0859728009310993,0.0311088243370177,"r1",-1,-1,-1
6.19067078814551,"0.85",354484,"r1",10,7,29339,6.52746135231457e-07,3.74927601788847e-06,57261,0.000668767962495866,0.117996957614552,0.0859728009310993,0.0311088243370177,"r1",-1,-1,-1
8.31669024292276,"0.9",476222,"r1",10,7,29339,6.52746135231457e-07,3.74927601788847e-06,57261,0.000668767962495866,0.117996957614552,0.0859728009310993,0.0311088243370177,"r1",-1,-1,-1
8.31669024292276,"0.95",476222,"r1",10,7,29339,6.52746135231457e-07,3.74927601788847e-06,57261,0.000668767962495866,0.117996957614552,0.0859728009310993,0.0311088243370177,"r1",-1,-1,-1
8.31669024292276,"1",476222,"r1",10,7,29339,6.52746135231457e-07,3.74927601788847e-06,57261,0.000668767962495866,0.117996957614552,0.0859728009310993,0.0311088243370177,"r1",-1,-1,-1
8,"0",599520,"r1",8,5,29501,5.51323600784421e-06,7.51006356434913e-06,74940,0.000688394045059476,0.0387062620429788,0.0579257777028996,0.0201795220209751,"r1",-1,-1,-1
3.69218041099546,"0.05",276692,"r1",8,5,29501,5.51323600784421e-06,7.51006356434913e-06,74940,0.000688394045059476,0.0387062620429788,0.0579257777028996,0.0201795220209751,"r1",-1,-1,-1
3.69218041099546,"0.1",276692,"r1",8,5,29501,5.51323600784421e-06,7.51006356434913e-06,74940,0.000688394045059476,0.0387062620429788,0.0579257777028996,0.0201795220209751,"r1",-1,-1,-1
3.69218041099546,"0.15",276692,"r1",8,5,29501,5.51323600784421e-06,7.51006356434913e-06,74940,0.000688394045059476,0.0387062620429788,0.0579257777028996,0.0201795220209751,"r1",-1,-1,-1
3.69218041099546,"0.2",276692,"r1",8,5,29501,5.51323600784421e-06,7.51006356434913e-06,74940,0.000688394045059476,0.0387062620429788,0.0579257777028996,0.0201795220209751,"r1",-1,-1,-1
0.65240192153723,"0.25",48891,"r1",8,5,29501,5.51323600784421e-06,7.51006356434913e-06,74940,0.000688394045059476,0.0387062620429788,0.0579257777028996,0.0201795220209751,"r1",-1,-1,-1
0.65240192153723,"0.3",48891,"r1",8,5,29501,5.51323600784421e-06,7.51006356434913e-06,74940,0.000688394045059476,0.0387062620429788,0.0579257777028996,0.0201795220209751,"r1",-1,-1,-1
0.65240192153723,"0.35",48891,"r1",8,5,29501,5.51323600784421e-06,7.51006356434913e-06,74940,0.000688394045059476,0.0387062620429788,0.0579257777028996,0.0201795220209751,"r1",-1,-1,-1
0.65240192153723,"0.4",48891,"r1",8,5,29501,5.51323600784421e-06,7.51006356434913e-06,74940,0.000688394045059476,0.0387062620429788,0.0579257777028996,0.0201795220209751,"r1",-1,-1,-1
1.04228716306378,"0.45",78109,"r1",8,5,29501,5.51323600784421e-06,7.51006356434913e-06,74940,0.000688394045059476,0.0387062620429788,0.0579257777028996,0.0201795220209751,"r1",-1,-1,-1
1.04228716306378,"0.5",78109,"r1",8,5,29501,5.51323600784421e-06,7.51006356434913e-06,74940,0.000688394045059476,0.0387062620429788,0.0579257777028996,0.0201795220209751,"r1",-1,-1,-1
1.04228716306378,"0.55",78109,"r1",8,5,29501,5.51323600784421e-06,7.51006356434913e-06,74940,0.000688394045059476,0.0387062620429788,0.0579257777028996,0.0201795220209751,"r1",-1,-1,-1
1.04228716306378,"0.6",78109,"r1",8,5,29501,5.51323600784421e-06,7.51006356434913e-06,74940,0.000688394045059476,0.0387062620429788,0.0579257777028996,0.0201795220209751,"r1",-1,-1,-1
3.23217240459034,"0.65",242219,"r1",8,5,29501,5.51323600784421e-06,7.51006356434913e-06,74940,0.000688394045059476,0.0387062620429788,0.0579257777028996,0.0201795220209751,"r1",-1,-1,-1
3.23217240459034,"0.7",242219,"r1",8,5,29501,5.51323600784421e-06,7.51006356434913e-06,74940,0.000688394045059476,0.0387062620429788,0.0579257777028996,0.0201795220209751,"r1",-1,-1,-1
3.23217240459034,"0.75",242219,"r1",8,5,29501,5.51323600784421e-06,7.51006356434913e-06,74940,0.000688394045059476,0.0387062620429788,0.0579257777028996,0.0201795220209751,"r1",-1,-1,-1
3.23217240459034,"0.8",242219,"r1",8,5,29501,5.51323600784421e-06,7.51006356434913e-06,74940,0.000688394045059476,0.0387062620429788,0.0579257777028996,0.0201795220209751,"r1",-1,-1,-1
6.0111289031225,"0.85",450474,"r1",8,5,29501,5.51323600784421e-06,7.51006356434913e-06,74940,0.000688394045059476,0.0387062620429788,0.0579257777028996,0.0201795220209751,"r1",-1,-1,-1
6.0111289031225,"0.9",450474,"r1",8,5,29501,5.51323600784421e-06,7.51006356434913e-06,74940,0.000688394045059476,0.0387062620429788,0.0579257777028996,0.0201795220209751,"r1",-1,-1,-1
6.0111289031225,"0.95",450474,"r1",8,5,29501,5.51323600784421e-06,7.51006356434913e-06,74940,0.000688394045059476,0.0387062620429788,0.0579257777028996,0.0201795220209751,"r1",-1,-1,-1
6.0111289031225,"1",450474,"r1",8,5,29501,5.51323600784421e-06,7.51006356434913e-06,74940,0.000688394045059476,0.0387062620429788,0.0579257777028996,0.0201795220209751,"r1",-1,-1,-1
11,"0",136653,"r1",11,7,29830,1.99489977594011e-06,4.1769336291565e-06,12423,0.000730031023993215,0.157394552107202,0.0889796254761203,0.0241240373699693,"r1",-1,-1,-1
5.54149561297593,"0.05",68842,"r1",11,7,29830,1.99489977594011e-06,4.1769336291565e-06,12423,0.000730031023993215,0.157394552107202,0.0889796254761203,0.0241240373699693,"r1",-1,-1,-1
5.54149561297593,"0.1",68842,"r1",11,7,29830,1.99489977594011e-06,4.1769336291565e-06,12423,0.000730031023993215,0.157394552107202,0.0889796254761203,0.0241240373699693,"r1",-1,-1,-1
2.30234242936489,"0.15",28602,"r1",11,7,29830,1.99489977594011e-06,4.1769336291565e-06,12423,0.000730031023993215,0.157394552107202,0.0889796254761203,0.0241240373699693,"r1",-1,-1,-1
2.30234242936489,"0.2",28602,"r1",11,7,29830,1.99489977594011e-06,4.1769336291565e-06,12423,0.000730031023993215,0.157394552107202,0.0889796254761203,0.0241240373699693,"r1",-1,-1,-1
2.30234242936489,"0.25",28602,"r1",11,7,29830,1.99489977594011e-06,4.1769336291565e-06,12423,0.000730031023993215,0.157394552107202,0.0889796254761203,0.0241240373699693,"r1",-1,-1,-1
0.761249295661273,"0.3",9457,"r1",11,7,29830,1.99489977594011e-06,4.1769336291565e-06,12423,0.000730031023993215,0.157394552107202,0.0889796254761203,0.0241240373699693,"r1",-1,-1,-1
0.761249295661273,"0.35",9457,"r1",11,7,29830,1.99489977594011e-06,4.1769336291565e-06,12423,0.000730031023993215,0.157394552107202,0.0889796254761203,0.0241240373699693,"r1",-1,-1,-1
0.761249295661273,"0.4",9457,"r1",11,7,29830,1.99489977594011e-06,4.1769336291565e-06,12423,0.000730031023993215,0.157394552107202,0.0889796254761203,0.0241240373699693,"r1",-1,-1,-1
2.37736456572487,"0.45",29534,"r1",11,7,29830,1.99489977594011e-06,4.1769336291565e-06,12423,0.000730031023993215,0.157394552107202,0.0889796254761203,0.0241240373699693,"r1",-1,-1,-1
2.37736456572487,"0.5",29534,"r1",11,7,29830,1.99489977594011e-06,4.1769336291565e-06,12423,0.000730031023993215,0.157394552107202,0.0889796254761203,0.0241240373699693,"r1",-1,-1,-1
2.37736456572487,"0.55",29534,"r1",11,7,29830,1.99489977594011e-06,4.1769336291565e-06,12423,0.000730031023993215,0.157394552107202,0.0889796254761203,0.0241240373699693,"r1",-1,-1,-1
5.15914030427433,"0.6",64092,"r1",11,7,29830,1.99489977594011e-06,4.1769336291565e-06,12423,0.000730031023993215,0.157394552107202,0.0889796254761203,0.0241240373699693,"r1",-1,-1,-1
5.15914030427433,"0.65",64092,"r1",11,7,29830,1.99489977594011e-06,4.1769336291565e-06,12423,0.000730031023993215,0.157394552107202,0.0889796254761203,0.0241240373699693,"r1",-1,-1,-1
5.15914030427433,"0.7",64092,"r1",11,7,29830,1.99489977594011e-06,4.1769336291565e-06,12423,0.000730031023993215,0.157394552107202,0.0889796254761203,0.0241240373699693,"r1",-1,-1,-1
7.83377606053288,"0.75",97319,"r1",11,7,29830,1.99489977594011e-06,4.1769336291565e-06,12423,0.000730031023993215,0.157394552107202,0.0889796254761203,0.0241240373699693,"r1",-1,-1,-1
7.83377606053288,"0.8",97319,"r1",11,7,29830,1.99489977594011e-06,4.1769336291565e-06,12423,0.000730031023993215,0.157394552107202,0.0889796254761203,0.0241240373699693,"r1",-1,-1,-1
7.83377606053288,"0.85",97319,"r1",11,7,29830,1.99489977594011e-06,4.1769336291565e-06,12423,0.000730031023993215,0.157394552107202,0.0889796254761203,0.0241240373699693,"r1",-1,-1,-1
9.60669725509136,"0.9",119344,"r1",11,7,29830,1.99489977594011e-06,4.1769336291565e-06,12423,0.000730031023993215,0.157394552107202,0.0889796254761203,0.0241240373699693,"r1",-1,-1,-1
9.60669725509136,"0.95",119344,"r1",11,7,29830,1.99489977594011e-06,4.1769336291565e-06,12423,0.000730031023993215,0.157394552107202,0.0889796254761203,0.0241240373699693,"r1",-1,-1,-1
9.60669725509136,"1",119344,"r1",11,7,29830,1.99489977594011e-06,4.1769336291565e-06,12423,0.000730031023993215,0.157394552107202,0.0889796254761203,0.0241240373699693,"r1",-1,-1,-1
10,"0",265150,"r1",10,8,30599,7.16773170083214e-06,1.1354226794783e-07,26515,0.000395931304503011,0.188133627881995,0.0270563608719059,0.0162653330487665,"r1",-1,-1,-1
0.776503865736376,"0.05",20589,"r1",10,8,30599,7.16773170083214e-06,1.1354226794783e-07,26515,0.000395931304503011,0.188133627881995,0.0270563608719059,0.0162653330487665,"r1",-1,-1,-1
0.776503865736376,"0.1",20589,"r1",10,8,30599,7.16773170083214e-06,1.1354226794783e-07,26515,0.000395931304503011,0.188133627881995,0.0270563608719059,0.0162653330487665,"r1",-1,-1,-1
0.0376390722232698,"0.15",998,"r1",10,8,30599,7.16773170083214e-06,1.1354226794783e-07,26515,0.000395931304503011,0.188133627881995,0.0270563608719059,0.0162653330487665,"r1",-1,-1,-1
0.0376390722232698,"0.2",998,"r1",10,8,30599,7.16773170083214e-06,1.1354226794783e-07,26515,0.000395931304503011,0.188133627881995,0.0270563608719059,0.0162653330487665,"r1",-1,-1,-1
0.0376390722232698,"0.25",998,"r1",10,8,30599,7.16773170083214e-06,1.1354226794783e-07,26515,0.000395931304503011,0.188133627881995,0.0270563608719059,0.0162653330487665,"r1",-1,-1,-1
0.00441259664340939,"0.3",117,"r1",10,8,30599,7.16773170083214e-06,1.1354226794783e-07,26515,0.000395931304503011,0.188133627881995,0.0270563608719059,0.0162653330487665,"r1",-1,-1,-1
0.00441259664340939,"0.35",117,"r1",10,8,30599,7.16773170083214e-06,1.1354226794783e-07,26515,0.000395931304503011,0.188133627881995,0.0270563608719059,0.0162653330487665,"r1",-1,-1,-1
0.0136526494437111,"0.4",362,"r1",10,8,30599,7.16773170083214e-06,1.1354226794783e-07,26515,0.000395931304503011,0.188133627881995,0.0270563608719059,0.0162653330487665,"r1",-1,-1,-1
0.0136526494437111,"0.45",362,"r1",10,8,30599,7.16773170083214e-06,1.1354226794783e-07,26515,0.000395931304503011,0.188133627881995,0.0270563608719059,0.0162653330487665,"r1",-1,-1,-1
0.0136526494437111,"0.5",362,"r1",10,8,30599,7.16773170083214e-06,1.1354226794783e-07,26515,0.000395931304503011,0.188133627881995,0.0270563608719059,0.0162653330487665,"r1",-1,-1,-1
0.0938713935508203,"0.55",2489,"r1",10,8,30599,7.16773170083214e-06,1.1354226794783e-07,26515,0.000395931304503011,0.188133627881995,0.0270563608719059,0.0162653330487665,"r1",-1,-1,-1
0.0938713935508203,"0.6",2489,"r1",10,8,30599,7.16773170083214e-06,1.1354226794783e-07,26515,0.000395931304503011,0.188133627881995,0.0270563608719059,0.0162653330487665,"r1",-1,-1,-1
0.304506882896474,"0.65",8074,"r1",10,8,30599,7.16773170083214e-06,1.1354226794783e-07,26515,0.000395931304503011,0.188133627881995,0.0270563608719059,0.0162653330487665,"r1",-1,-1,-1
0.304506882896474,"0.7",8074,"r1",10,8,30599,7.16773170083214e-06,1.1354226794783e-07,26515,0.000395931304503011,0.188133627881995,0.0270563608719059,0.0162653330487665,"r1",-1,-1,-1
0.304506882896474,"0.75",8074,"r1",10,8,30599,7.16773170083214e-06,1.1354226794783e-07,26515,0.000395931304503011,0.188133627881995,0.0270563608719059,0.0162653330487665,"r1",-1,-1,-1
0.65148029417311,"0.8",17274,"r1",10,8,30599,7.16773170083214e-06,1.1354226794783e-07,26515,0.000395931304503011,0.188133627881995,0.0270563608719059,0.0162653330487665,"r1",-1,-1,-1
0.65148029417311,"0.85",17274,"r1",10,8,30599,7.16773170083214e-06,1.1354226794783e-07,26515,0.000395931304503011,0.188133627881995,0.0270563608719059,0.0162653330487665,"r1",-1,-1,-1
1.70050914576655,"0.9",45089,"r1",10,8,30599,7.16773170083214e-06,1.1354226794783e-07,26515,0.000395931304503011,0.188133627881995,0.0270563608719059,0.0162653330487665,"r1",-1,-1,-1
1.70050914576655,"0.95",45089,"r1",10,8,30599,7.16773170083214e-06,1.1354226794783e-07,26515,0.000395931304503011,0.188133627881995,0.0270563608719059,0.0162653330487665,"r1",-1,-1,-1
1.70050914576655,"1",45089,"r1",10,8,30599,7.16773170083214e-06,1.1354226794783e-07,26515,0.000395931304503011,0.188133627881995,0.0270563608719059,0.0162653330487665,"r1",-1,-1,-1
11,"0",347501,"r1",11,6,30719,8.64248276852095e-06,9.24591408344366e-06,31591,0.000543264784454589,0.0879696882658172,0.0878463733617636,0.0485322919104365,"r1",-1,-1,-1
5.57247317273907,"0.05",176040,"r1",11,6,30719,8.64248276852095e-06,9.24591408344366e-06,31591,0.000543264784454589,0.0879696882658172,0.0878463733617636,0.0485322919104365,"r1",-1,-1,-1
5.57247317273907,"0.1",176040,"r1",11,6,30719,8.64248276852095e-06,9.24591408344366e-06,31591,0.000543264784454589,0.0879696882658172,0.0878463733617636,0.0485322919104365,"r1",-1,-1,-1
5.57247317273907,"0.15",176040,"r1",11,6,30719,8.64248276852095e-06,9.24591408344366e-06,31591,0.000543264784454589,0.0879696882658172,0.0878463733617636,0.0485322919104365,"r1",-1,-1,-1
1.81811275363236,"0.2",57436,"r1",11,6,30719,8.64248276852095e-06,9.24591408344366e-06,31591,0.000543264784454589,0.0879696882658172,0.0878463733617636,0.0485322919104365,"r1",-1,-1,-1
1.81811275363236,"0.25",57436,"r1",11,6,30719,8.64248276852095e-06,9.24591408344366e-06,31591,0.000543264784454589,0.0879696882658172,0.0878463733617636,0.0485322919104365,"r1",-1,-1,-1
1.81811275363236,"0.3",57436,"r1",11,6,30719,8.64248276852095e-06,9.24591408344366e-06,31591,0.000543264784454589,0.0879696882658172,0.0878463733617636,0.0485322919104365,"r1",-1,-1,-1
1.26228989269096,"0.35",39877,"r1",11,6,30719,8.64248276852095e-06,9.24591408344366e-06,31591,0.000543264784454589,0.0879696882658172,0.0878463733617636,0.0485322919104365,"r1",-1,-1,-1
1.26228989269096,"0.4",39877,"r1",11,6,30719,8.64248276852095e-06,9.24591408344366e-06,31591,0.000543264784454589,0.0879696882658172,0.0878463733617636,0.0485322919104365,"r1",-1,-1,-1
1.26228989269096,"0.45",39877,"r1",11,6,30719,8.64248276852095e-06,9.24591408344366e-06,31591,0.000543264784454589,0.0879696882658172,0.0878463733617636,0.0485322919104365,"r1",-1,-1,-1
1.26228989269096,"0.5",39877,"r1",11,6,30719,8.64248276852095e-06,9.24591408344366e-06,31591,0.000543264784454589,0.0879696882658172,0.0878463733617636,0.0485322919104365,"r1",-1,-1,-1
3.73758348896838,"0.55",118074,"r1",11,6,30719,8.64248276852095e-06,9.24591408344366e-06,31591,0.000543264784454589,0.0879696882658172,0.0878463733617636,0.0485322919104365,"r1",-1,-1,-1
3.73758348896838,"0.6",118074,"r1",11,6,30719,8.64248276852095e-06,9.24591408344366e-06,31591,0.000543264784454589,0.0879696882658172,0.0878463733617636,0.0485322919104365,"r1",-1,-1,-1
3.73758348896838,"0.65",118074,"r1",11,6,30719,8.64248276852095e-06,9.24591408344366e-06,31591,0.000543264784454589,0.0879696882658172,0.0878463733617636,0.0485322919104365,"r1",-1,-1,-1
6.69174764964705,"0.7",211399,"r1",11,6,30719,8.64248276852095e-06,9.24591408344366e-06,31591,0.000543264784454589,0.0879696882658172,0.0878463733617636,0.0485322919104365,"r1",-1,-1,-1
6.69174764964705,"0.75",211399,"r1",11,6,30719,8.64248276852095e-06,9.24591408344366e-06,31591,0.000543264784454589,0.0879696882658172,0.0878463733617636,0.0485322919104365,"r1",-1,-1,-1
6.69174764964705,"0.8",211399,"r1",11,6,30719,8.64248276852095e-06,9.24591408344366e-06,31591,0.000543264784454589,0.0879696882658172,0.0878463733617636,0.0485322919104365,"r1",-1,-1,-1
9.10965148301731,"0.85",287783,"r1",11,6,30719,8.64248276852095e-06,9.24591408344366e-06,31591,0.000543264784454589,0.0879696882658172,0.0878463733617636,0.0485322919104365,"r1",-1,-1,-1
9.10965148301731,"0.9",287783,"r1",11,6,30719,8.64248276852095e-06,9.24591408344366e-06,31591,0.000543264784454589,0.0879696882658172,0.0878463733617636,0.0485322919104365,"r1",-1,-1,-1
9.10965148301731,"0.95",287783,"r1",11,6,30719,8.64248276852095e-06,9.24591408344366e-06,31591,0.000543264784454589,0.0879696882658172,0.0878463733617636,0.0485322919104365,"r1",-1,-1,-1
9.10965148301731,"1",287783,"r1",11,6,30719,8.64248276852095e-06,9.24591408344366e-06,31591,0.000543264784454589,0.0879696882658172,0.0878463733617636,0.0485322919104365,"r1",-1,-1,-1
12,"0",646440,"r1",12,7,31541,1.7889506238437e-06,7.64277338369793e-06,53870,0.000193949509637803,0.106466534300707,0.0643254460905143,0.00755914388783276,"r1",-1,-1,-1
7.46144421756079,"0.05",401948,"r1",12,7,31541,1.7889506238437e-06,7.64277338369793e-06,53870,0.000193949509637803,0.106466534300707,0.0643254460905143,0.00755914388783276,"r1",-1,-1,-1
7.46144421756079,"0.1",401948,"r1",12,7,31541,1.7889506238437e-06,7.64277338369793e-06,53870,0.000193949509637803,0.106466534300707,0.0643254460905143,0.00755914388783276,"r1",-1,-1,-1
3.37080007425283,"0.15",181585,"r1",12,7,31541,1.7889506238437e-06,7.64277338369793e-06,53870,0.000193949509637803,0.106466534300707,0.0643254460905143,0.00755914388783276,"r1",-1,-1,-1
3.37080007425283,"0.2",181585,"r1",12,7,31541,1.7889506238437e-06,7.64277338369793e-06,53870,0.000193949509637803,0.106466534300707,0.0643254460905143,0.00755914388783276,"r1",-1,-1,-1
3.37080007425283,"0.25",181585,"r1",12,7,31541,1.7889506238437e-06,7.64277338369793e-06,53870,0.000193949509637803,0.106466534300707,0.0643254460905143,0.00755914388783276,"r1",-1,-1,-1
1.2276406162985,"0.3",66133,"r1",12,7,31541,1.7889506238437e-06,7.64277338369793e-06,53870,0.000193949509637803,0.106466534300707,0.0643254460905143,0.00755914388783276,"r1",-1,-1,-1
1.2276406162985,"0.35",66133,"r1",12,7,31541,1.7889506238437e-06,7.64277338369793e-06,53870,0.000193949509637803,0.106466534300707,0.0643254460905143,0.00755914388783276,"r1",-1,-1,-1
1.2276406162985,"0.4",66133,"r1",12,7,31541,1.7889506238437e-06,7.64277338369793e-06,53870,0.000193949509637803,0.106466534300707,0.0643254460905143,0.00755914388783276,"r1",-1,-1,-1
3.03087061444218,"0.45",163273,"r1",12,7,31541,1.7889506238437e-06,7.64277338369793e-06,53870,0.000193949509637803,0.106466534300707,0.0643254460905143,0.00755914388783276,"r1",-1,-1,-1
3.03087061444218,"0.5",163273,"r1",12,7,31541,1.7889506238437e-06,7.64277338369793e-06,53870,0.000193949509637803,0.106466534300707,0.0643254460905143,0.00755914388783276,"r1",-1,-1,-1
3.03087061444218,"0.55",163273,"r1",12,7,31541,1.7889506238437e-06,7.64277338369793e-06,53870,0.000193949509637803,0.106466534300707,0.0643254460905143,0.00755914388783276,"r1",-1,-1,-1
6.35808427696306,"0.6",342510,"r1",12,7,31541,1.7889506238437e-06,7.64277338369793e-06,53870,0.000193949509637803,0.106466534300707,0.0643254460905143,0.00755914388783276,"r1",-1,-1,-1
6.35808427696306,"0.65",342510,"r1",12,7,31541,1.7889506238437e-06,7.64277338369793e-06,53870,0.000193949509637803,0.106466534300707,0.0643254460905143,0.00755914388783276,"r1",-1,-1,-1
6.35808427696306,"0.7",342510,"r1",12,7,31541,1.7889506238437e-06,7.64277338369793e-06,53870,0.000193949509637803,0.106466534300707,0.0643254460905143,0.00755914388783276,"r1",-1,-1,-1
9.02977538518656,"0.75",486434,"r1",12,7,31541,1.7889506238437e-06,7.64277338369793e-06,53870,0.000193949509637803,0.106466534300707,0.0643254460905143,0.00755914388783276,"r1",-1,-1,-1
9.02977538518656,"0.8",486434,"r1",12,7,31541,1.7889506238437e-06,7.64277338369793e-06,53870,0.000193949509637803,0.106466534300707,0.0643254460905143,0.00755914388783276,"r1",-1,-1,-1
9.02977538518656,"0.85",486434,"r1",12,7,31541,1.7889506238437e-06,7.64277338369793e-06,53870,0.000193949509637803,0.106466534300707,0.0643254460905143,0.00755914388783276,"r1",-1,-1,-1
10.830350844626,"0.9",583431,"r1",12,7,31541,1.7889506238437e-06,7.64277338369793e-06,53870,0.000193949509637803,0.106466534300707,0.0643254460905143,0.00755914388783276,"r1",-1,-1,-1
10.830350844626,"0.95",583431,"r1",12,7,31541,1.7889506238437e-06,7.64277338369793e-06,53870,0.000193949509637803,0.106466534300707,0.0643254460905143,0.00755914388783276,"r1",-1,-1,-1
10.830350844626,"1",583431,"r1",12,7,31541,1.7889506238437e-06,7.64277338369793e-06,53870,0.000193949509637803,0.106466534300707,0.0643254460905143,0.00755914388783276,"r1",-1,-1,-1
6,"0",435294,"r1",6,5,31773,6.73151654138195e-06,5.45395379973823e-06,72549,9.64661614341196e-05,0.181549923760351,0.0686727173488541,0.0170870804333827,"r1",-1,-1,-1
2.45605039352713,"0.05",178184,"r1",6,5,31773,6.73151654138195e-06,5.45395379973823e-06,72549,9.64661614341196e-05,0.181549923760351,0.0686727173488541,0.0170870804333827,"r1",-1,-1,-1
2.45605039352713,"0.1",178184,"r1",6,5,31773,6.73151654138195e-06,5.45395379973823e-06,72549,9.64661614341196e-05,0.181549923760351,0.0686727173488541,0.0170870804333827,"r1",-1,-1,-1
2.45605039352713,"0.15",178184,"r1",6,5,31773,6.73151654138195e-06,5.45395379973823e-06,72549,9.64661614341196e-05,0.181549923760351,0.0686727173488541,0.0170870804333827,"r1",-1,-1,-1
2.45605039352713,"0.2",178184,"r1",6,5,31773,6.73151654138195e-06,5.45395379973823e-06,72549,9.64661614341196e-05,0.181549923760351,0.0686727173488541,0.0170870804333827,"r1",-1,-1,-1
0.360046313526031,"0.25",26121,"r1",6,5,31773,6.73151654138195e-06,5.45395379973823e-06,72549,9.64661614341196e-05,0.181549923760351,0.0686727173488541,0.0170870804333827,"r1",-1,-1,-1
0.360046313526031,"0.3",26121,"r1",6,5,31773,6.73151654138195e-06,5.45395379973823e-06,72549,9.64661614341196e-05,0.181549923760351,0.0686727173488541,0.0170870804333827,"r1",-1,-1,-1
0.360046313526031,"0.35",26121,"r1",6,5,31773,6.73151654138195e-06,5.45395379973823e-06,72549,9.64661614341196e-05,0.181549923760351,0.0686727173488541,0.0170870804333827,"r1",-1,-1,-1
0.360046313526031,"0.4",26121,"r1",6,5,31773,6.73151654138195e-06,5.45395379973823e-06,72549,9.64661614341196e-05,0.181549923760351,0.0686727173488541,0.0170870804333827,"r1",-1,-1,-1
1.18925140250038,"0.45",86279,"r1",6,5,31773,6.73151654138195e-06,5.45395379973823e-06,72549,9.64661614341196e-05,0.181549923760351,0.0686727173488541,0.0170870804333827,"r1",-1,-1,-1
1.18925140250038,"0.5",86279,"r1",6,5,31773,6.73151654138195e-06,5.45395379973823e-06,72549,9.64661614341196e-05,0.181549923760351,0.0686727173488541,0.0170870804333827,"r1",-1,-1,-1
1.18925140250038,"0.55",86279,"r1",6,5,31773,6.73151654138195e-06,5.45395379973823e-06,72549,9.64661614341196e-05,0.181549923760351,0.0686727173488541,0.0170870804333827,"r1",-1,-1,-1
1.18925140250038,"0.6",86279,"r1",6,5,31773,6.73151654138195e-06,5.45395379973823e-06,72549,9.64661614341196e-05,0.181549923760351,0.0686727173488541,0.0170870804333827,"r1",-1,-1,-1
3.05530055548664,"0.65",221659,"r1",6,5,31773,6.73151654138195e-06,5.45395379973823e-06,72549,9.64661614341196e-05,0.181549923760351,0.0686727173488541,0.0170870804333827,"r1",-1,-1,-1
